CustomerID,Gender,SeniorCitizen,Tenure,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST_02916,Male,0,20,One year,Yes,Mailed check,67.1,1342.0,No
CUST_02917,Male,0,52,One year,Yes,Mailed check,75.39,3920.28,No
CUST_02918,Male,0,23,Month-to-month,Yes,Bank transfer (automatic),94.06,2163.38,Yes
CUST_02919,Female,0,35,Month-to-month,Yes,Mailed check,59.88,2095.8,No
CUST_02920,Female,0,67,Two year,No,Credit card (automatic),67.52,4523.84,No
CUST_02921,Male,0,34,One year,Yes,Electronic check,73.63,2503.42,No
CUST_02922,Female,0,33,One year,No,Bank transfer (automatic),40.6,1339.8,No
CUST_02923,Male,1,46,One year,No,Bank transfer (automatic),42.94,1975.24,No
CUST_02924,Male,0,45,Two year,No,Electronic check,62.31,2803.95,Yes
CUST_02925,Female,0,19,Month-to-month,No,Mailed check,73.02,1387.38,Yes
CUST_02926,Female,0,15,One year,No,Mailed check,47.31,709.65,No
CUST_02927,Female,1,66,Month-to-month,Yes,Credit card (automatic),52.66,3475.56,No
CUST_02928,Female,0,39,One year,No,Mailed check,47.97,1870.83,No
CUST_02929,Female,0,18,One year,No,Mailed check,87.88,1581.84,Yes
CUST_02930,Female,0,70,Month-to-month,No,Credit card (automatic),93.65,6555.5,No
CUST_02931,Female,0,59,One year,Yes,Mailed check,66.39,3917.01,No
CUST_02932,Male,0,32,Month-to-month,Yes,Electronic check,106.49,3407.68,No
CUST_02933,Male,0,21,Month-to-month,No,Mailed check,87.15,1830.15,Yes
CUST_02934,Male,0,40,Month-to-month,No,Electronic check,93.54,3741.6,Yes
CUST_02935,Male,0,27,Month-to-month,No,Electronic check,66.96,1807.92,Yes
CUST_02936,Male,0,2,Month-to-month,Yes,Electronic check,85.34,170.68,Yes
CUST_02937,Female,0,39,Month-to-month,Yes,Mailed check,58.61,2285.79,No
CUST_02938,Male,0,56,One year,Yes,Mailed check,60.22,3372.32,No
CUST_02939,Male,0,13,Two year,Yes,Bank transfer (automatic),31.66,411.58,No
CUST_02940,Male,0,56,One year,Yes,Credit card (automatic),50.83,2846.48,No
CUST_02941,Male,0,66,Month-to-month,Yes,Credit card (automatic),54.49,3596.34,No
CUST_02942,Male,0,56,Two year,Yes,Bank transfer (automatic),49.39,2765.84,No
CUST_02943,Male,0,28,One year,Yes,Electronic check,82.15,2300.2,No
CUST_02944,Male,1,64,Month-to-month,Yes,Credit card (automatic),72.68,4651.52,No
CUST_02945,Female,0,71,Two year,No,Bank transfer (automatic),71.58,5082.18,No
CUST_02946,Female,0,64,Month-to-month,No,Electronic check,89.39,5720.96,No
CUST_02947,Male,0,56,One year,No,Bank transfer (automatic),65.48,3666.88,No
CUST_02948,Female,0,41,Month-to-month,Yes,Mailed check,64.21,2632.61,Yes
CUST_02949,Female,0,41,Month-to-month,No,Mailed check,105.33,4318.53,No
CUST_02950,Female,0,4,Two year,Yes,Electronic check,32.71,130.84,No
CUST_02951,Female,0,57,Month-to-month,No,Electronic check,91.33,5205.81,Yes
CUST_02952,Male,0,30,Month-to-month,No,Mailed check,87.27,2618.1,Yes
CUST_02953,Female,0,46,Two year,Yes,Credit card (automatic),52.05,2394.3,No
CUST_02954,Female,0,56,Two year,No,Credit card (automatic),42.02,2353.12,No
CUST_02955,Female,0,31,One year,Yes,Mailed check,61.53,1907.43,No
CUST_02956,Male,0,7,Month-to-month,Yes,Credit card (automatic),102.37,716.59,Yes
CUST_02957,Male,0,54,Month-to-month,No,Mailed check,100.21,5411.34,No
CUST_02958,Male,0,8,Two year,Yes,Bank transfer (automatic),77.07,616.56,No
CUST_02959,Male,1,55,Month-to-month,Yes,Bank transfer (automatic),68.47,3765.85,No
CUST_02960,Male,1,69,Month-to-month,No,Bank transfer (automatic),73.23,5052.87,No
CUST_02961,Male,0,44,One year,Yes,Credit card (automatic),40.94,1801.36,No
CUST_02962,Male,0,13,Month-to-month,No,Bank transfer (automatic),106.58,1385.54,No
CUST_02963,Female,0,20,Month-to-month,No,Electronic check,69.76,1395.2,Yes
CUST_02964,Female,0,32,Month-to-month,Yes,Electronic check,74.25,2376.0,Yes
CUST_02965,Female,0,60,Month-to-month,Yes,Bank transfer (automatic),104.47,6268.2,No
CUST_02966,Male,0,50,Month-to-month,Yes,Electronic check,81.6,4080.0,No
CUST_02967,Male,0,27,Month-to-month,Yes,Bank transfer (automatic),83.97,2267.19,No
CUST_02968,Male,1,25,Month-to-month,Yes,Bank transfer (automatic),60.57,1514.25,Yes
CUST_02969,Male,0,52,One year,Yes,Mailed check,64.93,3376.36,Yes
CUST_02970,Male,0,68,Two year,Yes,Bank transfer (automatic),75.91,5161.88,No
CUST_02971,Female,0,21,Month-to-month,Yes,Electronic check,83.52,1753.92,No
CUST_02972,Female,0,18,One year,No,Credit card (automatic),52.76,949.68,No
CUST_02973,Male,0,39,Month-to-month,No,Bank transfer (automatic),51.87,2022.93,Yes
CUST_02974,Male,0,15,Month-to-month,No,Mailed check,70.18,1052.7,No
CUST_02975,Male,0,53,Month-to-month,Yes,Electronic check,84.36,4471.08,No
CUST_02976,Male,0,38,One year,Yes,Mailed check,42.13,1600.94,No
CUST_02977,Female,0,48,One year,No,Bank transfer (automatic),70.49,3383.52,No
CUST_02978,Male,0,52,One year,Yes,Bank transfer (automatic),66.17,3440.84,No
CUST_02979,Male,0,72,Month-to-month,Yes,Bank transfer (automatic),97.01,6984.72,No
CUST_02980,Male,0,28,Month-to-month,No,Bank transfer (automatic),51.73,1448.44,No
CUST_02981,Male,0,16,Two year,Yes,Electronic check,69.04,1104.64,No
CUST_02982,Female,0,16,Month-to-month,Yes,Credit card (automatic),81.25,1300.0,Yes
CUST_02983,Male,0,35,One year,No,Bank transfer (automatic),58.53,2048.55,No
CUST_02984,Male,0,17,One year,No,Mailed check,88.27,1500.59,No
CUST_02985,Female,0,52,One year,Yes,Electronic check,48.01,2496.52,No
CUST_02986,Female,1,12,Two year,Yes,Electronic check,57.07,684.84,No
CUST_02987,Female,0,48,Two year,Yes,Electronic check,46.05,2210.4,No
CUST_02988,Male,0,22,One year,No,Mailed check,66.37,1460.14,Yes
CUST_02989,Male,0,49,One year,Yes,Credit card (automatic),67.61,3312.89,No
CUST_02990,Female,1,52,Month-to-month,Yes,Mailed check,55.37,2879.24,Yes
CUST_02991,Female,0,1,Two year,No,Mailed check,63.06,63.06,No
CUST_02992,Female,0,66,Month-to-month,Yes,Mailed check,88.07,5812.62,No
CUST_02993,Female,0,64,Month-to-month,No,Bank transfer (automatic),96.17,6154.88,Yes
CUST_02994,Female,0,8,Month-to-month,No,Bank transfer (automatic),55.44,443.52,No
CUST_02995,Female,0,25,Month-to-month,Yes,Mailed check,67.84,1696.0,No
CUST_02996,Male,0,66,One year,No,Mailed check,72.51,4785.66,No
CUST_02997,Male,0,70,One year,Yes,Bank transfer (automatic),46.84,3278.8,No
CUST_02998,Male,1,51,Month-to-month,No,Bank transfer (automatic),90.66,4623.66,Yes
CUST_02999,Female,0,53,Month-to-month,No,Credit card (automatic),53.54,2837.62,No
CUST_03000,Female,0,15,Two year,Yes,Mailed check,46.75,701.25,No
CUST_03001,Female,0,50,Two year,No,Electronic check,72.34,3617.0,No
CUST_03002,Female,0,71,Two year,No,Credit card (automatic),68.71,4878.41,No
CUST_03003,Female,0,38,Month-to-month,Yes,Electronic check,88.69,3370.22,Yes
CUST_03004,Female,0,40,Two year,Yes,Credit card (automatic),289.6557213383261,2940.8,No
CUST_03005,Male,0,66,Month-to-month,Yes,Mailed check,92.56,6108.96,No
CUST_03006,Male,0,39,Month-to-month,Yes,Electronic check,81.16,3165.24,No
CUST_03007,Female,0,17,Month-to-month,No,Bank transfer (automatic),108.78,1849.26,No
CUST_03008,Male,0,7,Month-to-month,No,Credit card (automatic),91.69,641.83,Yes
CUST_03009,Female,0,39,Month-to-month,Yes,Electronic check,86.08,3357.12,Yes
CUST_03010,Male,0,68,Two year,Yes,Credit card (automatic),50.44,3429.92,No
CUST_03011,Female,0,35,Month-to-month,Yes,Mailed check,104.14,3644.9,Yes
CUST_03012,Female,1,51,Month-to-month,Yes,Electronic check,67.74,3454.74,No
CUST_03013,Male,1,47,Month-to-month,Yes,Electronic check,50.55,2375.85,Yes
CUST_03014,Male,0,36,Month-to-month,Yes,Electronic check,61.8,2224.8,No
CUST_03015,Female,0,64,One year,Yes,Credit card (automatic),45.48,2910.72,No
CUST_03016,Female,0,13,Month-to-month,No,Bank transfer (automatic),69.14,898.82,Yes
CUST_03017,Male,0,18,Two year,No,Bank transfer (automatic),71.29,1283.22,No
CUST_03018,Male,0,21,Month-to-month,No,Bank transfer (automatic),89.09,1870.89,No
CUST_03019,Female,0,65,One year,Yes,Mailed check,48.45,3149.25,No
CUST_03020,Male,0,8,One year,No,Electronic check,79.44,635.52,Yes
CUST_03021,Female,0,48,Two year,No,Bank transfer (automatic),55.21,2650.08,No
CUST_03022,Female,0,43,Two year,No,Bank transfer (automatic),55.64,2392.52,No
CUST_03023,Female,0,53,One year,Yes,Electronic check,58.11,3079.83,No
CUST_03024,Female,0,27,Month-to-month,Yes,Mailed check,101.88,2750.76,No
CUST_03025,Male,0,19,One year,Yes,Credit card (automatic),55.92,1062.48,No
CUST_03026,Male,0,23,Two year,Yes,Credit card (automatic),34.71,798.33,No
CUST_03027,Male,0,50,Two year,No,Credit card (automatic),45.14,2257.0,No
CUST_03028,Male,0,51,Month-to-month,No,Electronic check,92.92,4738.92,No
CUST_03029,Male,0,43,Month-to-month,Yes,Mailed check,89.45,3846.35,No
CUST_03030,Male,0,51,Two year,Yes,Electronic check,39.4,2009.4,No
CUST_03031,Male,0,69,Month-to-month,No,Credit card (automatic),56.71,3912.99,No
CUST_03032,Female,0,41,Month-to-month,Yes,Bank transfer (automatic),89.65,3675.65,Yes
CUST_03033,Male,0,72,Month-to-month,No,Bank transfer (automatic),90.58,6521.76,Yes
CUST_03034,Male,0,11,One year,No,Bank transfer (automatic),58.31,641.41,No
CUST_03035,Female,0,52,Two year,Yes,Credit card (automatic),72.14,3751.28,No
CUST_03036,Male,0,23,Month-to-month,No,Mailed check,108.69,2499.87,Yes
CUST_03037,Male,0,49,Month-to-month,Yes,Credit card (automatic),62.34,3054.66,No
CUST_03038,Female,1,38,Month-to-month,No,Electronic check,84.62,3215.56,No
CUST_03039,Male,0,47,Month-to-month,No,Mailed check,50.32,2365.04,No
CUST_03040,Male,0,72,One year,No,Bank transfer (automatic),75.65,5446.8,No
CUST_03041,Male,0,7,One year,Yes,Mailed check,60.71,424.97,No
CUST_03042,Female,0,66,Month-to-month,Yes,Mailed check,61.6,4065.6,No
CUST_03043,Male,1,62,One year,Yes,Credit card (automatic),77.61,4811.82,No
CUST_03044,Male,0,29,One year,Yes,Mailed check,80.53,2335.37,No
CUST_03045,Female,0,38,Month-to-month,No,Credit card (automatic),56.67,2153.46,No
CUST_03046,Male,0,33,Month-to-month,Yes,Electronic check,52.46,1731.18,Yes
CUST_03047,Female,0,29,Two year,No,Mailed check,46.7,1354.3,Yes
CUST_03048,Female,0,23,Month-to-month,Yes,Mailed check,87.56,2013.88,No
CUST_03049,Male,0,3,Two year,Yes,Mailed check,69.67,209.01,Yes
CUST_03050,Female,0,45,Month-to-month,No,Bank transfer (automatic),82.76,3724.2,Yes
CUST_03051,Female,0,8,Two year,Yes,Credit card (automatic),59.04,472.32,No
CUST_03052,Male,0,29,Two year,No,Credit card (automatic),69.99,2029.71,Yes
CUST_03053,Female,1,2,One year,Yes,Bank transfer (automatic),66.44,132.88,No
CUST_03054,Female,0,50,Two year,No,Credit card (automatic),60.56,3028.0,No
CUST_03055,Male,0,65,Two year,Yes,Electronic check,55.81,3627.65,Yes
CUST_03056,Male,0,20,One year,No,Bank transfer (automatic),84.02,1680.4,No
CUST_03057,Male,0,52,Month-to-month,Yes,Credit card (automatic),64.13,3334.76,No
CUST_03058,Female,0,37,Month-to-month,Yes,Electronic check,65.84,2436.08,No
CUST_03059,Male,0,72,Two year,No,Credit card (automatic),36.4,2620.8,No
CUST_03060,Female,0,27,One year,No,Bank transfer (automatic),80.97,2186.19,No
CUST_03061,Female,0,47,Month-to-month,Yes,Credit card (automatic),74.71,3511.37,Yes
CUST_03062,Female,1,6,Month-to-month,Yes,Electronic check,70.87,425.22,No
CUST_03063,Female,0,60,One year,Yes,Electronic check,89.07,5344.2,No
CUST_03064,Female,0,45,Month-to-month,Yes,Electronic check,105.61,4752.45,No
CUST_03065,Female,1,44,Month-to-month,No,Credit card (automatic),108.32,4766.08,Yes
CUST_03066,Female,0,18,One year,Yes,Bank transfer (automatic),47.11,847.98,No
CUST_03067,Male,0,65,One year,Yes,Credit card (automatic),84.56,5496.4,No
CUST_03068,Male,0,25,Month-to-month,No,Mailed check,69.72,1743.0,No
CUST_03069,Female,0,27,Month-to-month,Yes,Bank transfer (automatic),50.76,1370.52,No
CUST_03070,Female,1,7,Month-to-month,No,Mailed check,73.48,514.36,No
CUST_03071,Male,1,44,Month-to-month,No,Credit card (automatic),261.5953961076744,3544.2,Yes
CUST_03072,Female,0,29,One year,Yes,Bank transfer (automatic),45.41,1316.89,Yes
CUST_03073,Male,0,44,One year,No,Mailed check,66.88,2942.72,No
CUST_03074,Male,0,36,Month-to-month,Yes,Credit card (automatic),99.17,3570.12,Yes
CUST_03075,Male,0,19,Month-to-month,Yes,Bank transfer (automatic),72.66,1380.54,No
CUST_03076,Female,0,6,Month-to-month,Yes,Electronic check,71.16,426.96,No
CUST_03077,Female,0,25,Two year,Yes,Electronic check,46.94,1173.5,No
CUST_03078,Male,1,31,Month-to-month,Yes,Electronic check,105.39,3267.09,No
CUST_03079,Male,1,9,Two year,Yes,Mailed check,32.44,291.96,No
CUST_03080,Male,0,37,Two year,No,Mailed check,52.25,1933.25,No
CUST_03081,Male,0,27,One year,No,Credit card (automatic),53.23,1437.21,No
CUST_03082,Male,0,13,One year,No,Electronic check,84.69,1100.97,Yes
CUST_03083,Female,0,41,Month-to-month,Yes,Mailed check,55.76,2286.16,No
CUST_03084,Male,0,66,One year,Yes,Electronic check,60.57,3997.62,No
CUST_03085,Female,0,24,Month-to-month,Yes,Credit card (automatic),74.41,1785.84,No
CUST_03086,Male,0,44,Two year,Yes,Bank transfer (automatic),74.42,3274.48,No
CUST_03087,Female,0,60,Month-to-month,Yes,Mailed check,62.93,3775.8,No
CUST_03088,Female,0,9,Two year,No,Mailed check,62.24,560.16,No
CUST_03089,Female,1,2,Month-to-month,Yes,Bank transfer (automatic),58.06,116.12,Yes
CUST_03090,Female,0,56,Two year,Yes,Mailed check,77.7,4351.2,No
CUST_03091,Female,0,30,Month-to-month,Yes,Credit card (automatic),85.58,2567.4,Yes
CUST_03092,Female,0,22,One year,Yes,Mailed check,71.31,1568.82,No
CUST_03093,Male,0,13,Month-to-month,Yes,Mailed check,76.03,988.39,Yes
CUST_03094,Female,1,71,Month-to-month,Yes,Bank transfer (automatic),70.54,5008.34,No
CUST_03095,Male,0,16,One year,No,Credit card (automatic),50.63,810.08,No
CUST_03096,Female,0,45,Two year,Yes,Electronic check,60.2,2709.0,No
CUST_03097,Female,0,65,Month-to-month,No,Electronic check,107.27,6972.55,No
CUST_03098,Male,0,11,Two year,Yes,Bank transfer (automatic),47.99,527.89,No
CUST_03099,Female,0,70,One year,Yes,Credit card (automatic),84.16,5891.2,No
CUST_03100,Male,0,20,Two year,No,Bank transfer (automatic),37.44,748.8,No
CUST_03101,Male,0,63,Month-to-month,Yes,Bank transfer (automatic),106.17,6688.71,No
CUST_03102,Male,0,12,Month-to-month,Yes,Electronic check,71.03,2304.2200000000003,Yes
CUST_03103,Male,0,62,Two year,No,Credit card (automatic),48.99,3037.38,No
CUST_03104,Female,0,42,Month-to-month,Yes,Credit card (automatic),77.77,3266.34,Yes
CUST_03105,Female,0,69,One year,Yes,Bank transfer (automatic),75.91,5237.79,No
CUST_03106,Male,0,58,Month-to-month,No,Electronic check,93.18,5404.44,No
CUST_03107,Female,1,5,Month-to-month,No,Credit card (automatic),78.78,393.9,No
CUST_03108,Female,1,27,One year,Yes,Bank transfer (automatic),66.16,1786.32,Yes
CUST_03109,Male,0,28,One year,Yes,Mailed check,41.5,1162.0,No
CUST_03110,Female,0,26,One year,No,Electronic check,55.21,1435.46,Yes
CUST_03111,Male,0,49,Month-to-month,Yes,Credit card (automatic),70.76,3467.24,No
CUST_03112,Male,0,21,Month-to-month,Yes,Credit card (automatic),83.52,1753.92,No
CUST_03113,Female,0,1,Month-to-month,Yes,Credit card (automatic),83.5,83.5,Yes
CUST_03114,Female,0,58,Month-to-month,No,Electronic check,92.59,5370.22,Yes
CUST_03115,Female,0,55,Two year,Yes,Bank transfer (automatic),65.85,3621.75,No
CUST_03116,Male,0,26,Two year,No,Mailed check,41.76,1085.76,Yes
CUST_03117,Male,1,25,Month-to-month,Yes,Credit card (automatic),96.21,2405.25,Yes
CUST_03118,Female,0,33,Two year,Yes,Electronic check,30.98,1022.34,No
CUST_03119,Female,0,72,Month-to-month,No,Credit card (automatic),92.97,6693.84,Yes
CUST_03120,Female,0,69,One year,No,Bank transfer (automatic),45.1,3111.9,No
CUST_03121,Female,0,6,Month-to-month,Yes,Mailed check,93.78,562.68,No
CUST_03122,Male,1,23,One year,Yes,Credit card (automatic),66.36,1526.28,No
CUST_03123,Female,0,30,Month-to-month,No,Electronic check,76.24,2287.2,No
CUST_03124,Male,0,54,Month-to-month,No,Bank transfer (automatic),91.44,4937.76,No
CUST_03125,Male,0,11,Month-to-month,Yes,Mailed check,52.18,573.98,No
CUST_03126,Female,0,31,Month-to-month,Yes,Electronic check,63.41,1965.71,Yes
CUST_03127,Female,0,6,Month-to-month,No,Credit card (automatic),86.99,521.94,No
CUST_03128,Female,0,11,Month-to-month,No,Electronic check,100.83,1109.13,No
CUST_03129,Male,0,12,Month-to-month,No,Mailed check,72.87,874.44,No
CUST_03130,Female,0,66,One year,Yes,Bank transfer (automatic),52.94,3494.04,No
CUST_03131,Female,0,53,Month-to-month,Yes,Bank transfer (automatic),81.12,4299.36,No
CUST_03132,Male,0,36,One year,No,Credit card (automatic),71.12,2560.32,No
CUST_03133,Female,0,17,Month-to-month,Yes,Credit card (automatic),75.21,1278.57,No
CUST_03134,Male,0,28,Two year,Yes,Credit card (automatic),73.84,2067.52,No
CUST_03135,Female,0,22,Two year,Yes,Credit card (automatic),56.17,1235.74,No
CUST_03136,Male,0,7,Month-to-month,Yes,Mailed check,52.15,365.05,No
CUST_03137,Female,0,15,One year,Yes,Credit card (automatic),51.15,767.25,Yes
CUST_03138,Female,0,11,Month-to-month,No,Electronic check,77.04,847.44,No
CUST_03139,Male,0,24,Two year,No,Mailed check,64.89,1557.36,No
CUST_03140,Male,0,67,One year,Yes,Mailed check,50.99,3416.33,No
CUST_03141,Female,0,30,Month-to-month,Yes,Credit card (automatic),108.58,3257.4,Yes
CUST_03142,Male,0,70,Month-to-month,Yes,Mailed check,69.11,4837.7,Yes
CUST_03143,Male,0,66,Month-to-month,No,Electronic check,81.95,5408.7,Yes
CUST_03144,Male,0,61,Month-to-month,Yes,Mailed check,51.14,3119.54,No
CUST_03145,Male,0,41,One year,No,Mailed check,84.24,3453.84,No
CUST_03146,Female,0,51,Month-to-month,Yes,Electronic check,97.33,4963.83,No
CUST_03147,Female,0,44,Month-to-month,Yes,Electronic check,61.73,2716.12,No
CUST_03148,Male,0,13,Month-to-month,No,Mailed check,105.99,1377.87,No
CUST_03149,Male,0,12,Month-to-month,Yes,Bank transfer (automatic),68.95,827.4,No
CUST_03150,Male,0,9,Month-to-month,Yes,Mailed check,91.53,823.77,Yes
CUST_03151,Male,0,48,Two year,Yes,Electronic check,70.95,3405.6,Yes
CUST_03152,Female,0,49,Month-to-month,Yes,Electronic check,94.45,4628.05,Yes
CUST_03153,Female,0,53,One year,Yes,Electronic check,85.88,4551.64,Yes
CUST_03154,Male,0,56,Month-to-month,Yes,Bank transfer (automatic),101.86,5704.16,No
CUST_03155,Male,0,40,Month-to-month,No,Electronic check,109.68,4387.2,Yes
CUST_03156,Male,0,24,One year,No,Credit card (automatic),49.13,1179.12,No
CUST_03157,Female,0,72,Month-to-month,No,Credit card (automatic),68.29,4916.88,No
CUST_03158,Male,1,33,Month-to-month,Yes,Bank transfer (automatic),88.17,2909.61,Yes
CUST_03159,Female,1,23,One year,No,Electronic check,76.65,1762.95,No
CUST_03160,Male,0,54,Month-to-month,Yes,Electronic check,82.08,4432.32,No
CUST_03161,Female,0,53,Month-to-month,Yes,Credit card (automatic),54.44,2885.32,Yes
CUST_03162,Male,0,49,One year,Yes,Credit card (automatic),82.08,4021.92,No
CUST_03163,Female,0,49,One year,No,Mailed check,88.04,4313.96,No
CUST_03164,Male,0,60,Month-to-month,Yes,Bank transfer (automatic),74.33,4459.8,No
CUST_03165,Male,0,65,Month-to-month,No,Mailed check,63.49,4126.85,Yes
CUST_03166,Male,0,32,Month-to-month,Yes,Bank transfer (automatic),51.16,1637.12,Yes
CUST_03167,Female,0,21,Month-to-month,Yes,Electronic check,64.24,1349.04,No
CUST_03168,Male,0,18,One year,Yes,Electronic check,75.0,1350.0,No
CUST_03169,Female,0,60,Two year,No,Bank transfer (automatic),75.58,4534.8,No
CUST_03170,Female,0,13,Two year,Yes,Mailed check,34.68,450.84,No
CUST_03171,Male,1,24,Month-to-month,No,Credit card (automatic),83.2,1996.8,No
CUST_03172,Male,0,30,Month-to-month,No,Bank transfer (automatic),91.73,2751.9,Yes
CUST_03173,Male,0,2,One year,No,Bank transfer (automatic),53.82,107.64,No
CUST_03174,Female,0,25,Month-to-month,Yes,Bank transfer (automatic),84.19,2104.75,Yes
CUST_03175,Male,1,50,Two year,No,Electronic check,65.76,3288.0,No
CUST_03176,Female,0,14,One year,No,Bank transfer (automatic),81.89,1146.46,No
CUST_03177,Female,0,6,Two year,Yes,Electronic check,52.62,315.72,No
CUST_03178,Male,0,30,Month-to-month,No,Credit card (automatic),94.87,2846.1,No
CUST_03179,Male,0,30,Month-to-month,Yes,Credit card (automatic),68.11,2043.3,No
CUST_03180,Male,0,38,Two year,Yes,Mailed check,40.65,1544.7,No
CUST_03181,Male,0,58,One year,Yes,Electronic check,49.37,2863.46,No
CUST_03182,Male,0,41,Two year,Yes,Credit card (automatic),47.94,1965.54,No
CUST_03183,Male,1,57,Month-to-month,Yes,Credit card (automatic),52.15,2972.55,No
CUST_03184,Female,0,36,One year,Yes,Mailed check,54.15,1949.4,No
CUST_03185,Female,0,64,One year,No,Mailed check,72.61,4647.04,No
CUST_03186,Female,0,16,Month-to-month,No,Mailed check,88.88,1422.08,No
CUST_03187,Male,0,72,One year,No,Electronic check,43.68,3144.96,No
